feature,MI score
chairmen,0.000241064
cheetah,0.000241064
chief,0.000241064
cleansing,0.000241064
clip,0.000241064
closeness,0.000241064
closest,0.000241064
cloudia,0.000241064
clues,0.000241064
coalesced,0.000241064
codb,0.000241064
cognizant,0.000241064
compacting,0.000241064
compilation,0.000241064
concise,0.000241064
consistently,0.000241064
contain,0.000241064
continuously,0.000241064
contrast,0.000241064
convoys,0.000241064
costly,0.000241064
cracking,0.000241064
crowds,0.000241064
currency,0.000241064
dags,0.000241064
datacomputer,0.000241064
dbtg,0.000241064
dbtoaster,0.000241064
decompositions,0.000241064
deluge,0.000241064
demo,0.000241064
diam,0.000241064
diversification,0.000241064
drill,0.000241064
drives,0.000241064
dtds,0.000241064
dtw,0.000241064
duplicates,0.000241064
eager,0.000241064
empty,0.000241064
ensembles,0.000241064
erasure,0.000241064
exhibit,0.000241064
exodus,0.000241064
expansions,0.000241064
extensibility,0.000241064
eyes,0.000241064
fact,0.000241064
faloutsos,0.000241064
federations,0.000241064
fetches,0.000241064
fill,0.000241064
foral,0.000241064
foreword,0.000241064
fractals,0.000241064
fractured,0.000241064
french,0.000241064
funding,0.000241064
genomes,0.000241064
given,0.000241064
glav,0.000241064
gpus,0.000241064
graffiti,0.000241064
gral,0.000241064
gram,0.000241064
griddb,0.000241064
groupings,0.000241064
haloop,0.000241064
hana,0.000241064
hausdorff,0.000241064
having,0.000241064
hb,0.000241064
he,0.000241064
hierarchically,0.000241064
hit,0.000241064
hitters,0.000241064
hp,0.000241064
humming,0.000241064
hypergraphs,0.000241064
iceberg,0.000241064
immutable,0.000241064
indeterminacy,0.000241064
informatwn,0.000241064
informix,0.000241064
ing,0.000241064
insurance,0.000241064
interbase,0.000241064
intranet,0.000241064
kriegel,0.000241064
latching,0.000241064
ldl,0.000241064
lham,0.000241064
lingering,0.000241064
lixto,0.000241064
loosely,0.000241064
lsh,0.000241064
mad,0.000241064
magic,0.000241064
materialization,0.000241064
matrices,0.000241064
mdl,0.000241064
mergesort,0.000241064
michigan,0.000241064
micronet,0.000241064
mil,0.000241064
miro,0.000241064
motif,0.000241064
mover,0.000241064
multidatabases,0.000241064
multirelations,0.000241064
multivalued,0.000241064
multiview,0.000241064
negation,0.000241064
nema,0.000241064
nests,0.000241064
normalized,0.000241064
nt,0.000241064
numeric,0.000241064
ob,0.000241064
offs,0.000241064
ogsa,0.000241064
oid,0.000241064
oodbs,0.000241064
opened,0.000241064
oql,0.000241064
orders,0.000241064
osam,0.000241064
overlays,0.000241064
paras,0.000241064
paving,0.000241064
per,0.000241064
periscope,0.000241064
peter,0.000241064
picodbms,0.000241064
picture,0.000241064
planet,0.000241064
plots,0.000241064
postgresql,0.000241064
potter,0.000241064
powered,0.000241064
pq,0.000241064
predeclared,0.000241064
prefetch,0.000241064
